var,iso2,Verh_IL,Verh_IL_old,Verh_EU,Verh_Top3,Verh_CH,Verh_CN,Verh_JP,Verh_KR,Verh_US,Verh_AT
B_B4,ES,68.754578,70.70372,96.4991,52.641586,96.933517,,,,,181.0621
B_B4,BG,42.464203,43.311951,52.539768,33.256504,55.5131,,,,,68.751999
B_B4,BE,61.989033,63.683201,88.282555,48.782009,82.910416,,,,,167.17726
B_B4,NL,108.36284,110.98872,166.37198,82.428001,149.22009,,,,,312.27283
B_B4,SK,48.050865,49.101776,62.458511,33.610161,74.941101,,,,,85.47113
B_B4,EL,66.482773,68.079643,85.758514,49.928852,94.973831,,,,,130.39346
B_B4,EE,63.021069,64.062317,89.390663,44.253876,94.258209,,,,,121.57053
B_B4,LU,75.439209,76.801666,105.73035,58.614059,97.529861,,,,,158.46475
B_B4,SI,65.421265,66.71833,88.002686,45.828693,100.43294,,,,,120.12706
B_B4,IN,,,,,,,,,,
B_B4,NO,103.08719,105.74841,160.95726,79.042862,141.19321,,,,,316.76849
B_B4,CY,29.639059,29.642179,52.828651,21.061779,38.511543,,,,,70.84668
B_B4,HR,58.1469,59.536728,72.963173,40.611599,92.099426,,,,,100.11103
B_B4,CA,,,,,,,,,,
B_B4,IT,64.031242,65.478477,90.580139,49.533737,85.708061,,,,,152.60651
B_B4,MX,,,,,,,,,,
B_B4,IL,35.885818,35.456074,73.574394,25.722639,41.444271,,,,,97.95919
B_B4,CN,,,,,,,,,,
B_B4,DK,105.21687,106.9916,170.9433,80.084488,137.42798,,,,,296.07803
B_B4,LV,62.944511,63.979134,89.400826,44.202858,94.079651,,,,,121.57333
B_B4,CL,,,,,,,,,,
B_B4,SE,119.76728,122.68896,181.37059,90.789169,166.25298,,,,,336.43753
B_B4,AT,49.261024,50.138138,68.056786,38.651783,62.587734,,,,,100
B_B4,CO,,,,,,,,,,
B_B4,PT,68.515366,70.251526,96.509453,52.310284,95.301094,,,,,170.39566
B_B4,JP,,,,,,,,,,
B_B4,FI,104.66397,106.63625,164.47746,78.838745,141.36903,,,,,283.7037
B_B4,TR,67.137604,68.647797,86.340729,46.939362,105.20943,,,,,118.24647
B_B4,RO,21.151623,21.430538,28.987818,17.314451,24.010899,,,,,38.328812
B_B4,PL,59.24469,60.148048,87.694374,44.717598,78.565559,,,,,129.81348
B_B4,KR,,,,,,,,,,
B_B4,NZ,,,,,,,,,,
B_B4,MT,108.2649,111.54023,120.60763,75.263702,179.7037,,,,,167.07988
B_B4,IS,98.713516,98.829811,173.59879,70.092506,129.52997,,,,,232.98056
B_B4,US,,,,,,,,,,
B_B4,FR,82.434525,84.688026,125.57744,63.222084,114.21289,,,,,248.66357
B_B4,DE,71.399452,72.959755,103.7655,55.765045,93.305481,,,,,178.40202
B_B4,IE,77.082687,79.070885,105.50323,58.253349,109.5566,,,,,181.21596
B_B4,CH,79.124756,80.506516,120.84972,61.782505,100,,,,,200.3868
B_B4,CZ,57.502171,58.664906,79.098488,44.944954,74.734802,,,,,122.53776
B_B4,AU,,,,,,,,,,
B_B4,LT,63.665779,64.951828,85.1138,44.586773,98.022446,,,,,116.23517
B_B4,HU,57.323772,58.445236,77.022118,44.502575,75.262169,,,,,112.90131
B_B4,UK,104.77225,107.8588,157.10599,80.175011,147.76019,,,,,318.47852
B_B5,US,100.84927,106.09052,127.54875,56.596329,189.94594,413.91693,311.5228,1049.954,100,77.076317
B_B5,IN,,,,,,,,,,
B_B5,CR,,,,,,,,,,
B_B5,NO,117.47588,122.90698,150.26282,67.955093,217.39281,522.89734,383.99219,1216.0762,132.47057,91.635078
B_B5,TR,71.696503,77.159531,91.382103,40.501232,141.18027,164.0051,148.67453,262.54004,69.663788,53.50806
B_B5,PL,79.98098,82.802963,100.0561,48.405724,156.5083,346.53427,269.77121,830.97528,89.823677,66.562607
B_B5,AU,76.579567,81.981743,99.262955,42.960865,133.1969,176.37703,141.28703,313.05783,67.89975,54.529301
B_B5,JP,66.723045,69.479668,87.055733,42.619183,99.336861,116.05877,100,118.28982,68.451172,52.992355
B_B5,DK,78.824364,79.876076,104.60387,53.322304,109.92054,250.07545,182.17287,397.49002,99.307434,67.220818
B_B5,AT,146.00052,155.67244,180.48123,75.765755,232.01608,834.39557,557.06799,2314.7622,153.91412,100
B_B5,LT,69.370247,70.749832,72.433571,35.735912,97.779709,832.22266,514.56647,2810.5657,78.974602,48.208019
B_B5,CZ,109.32841,112.17251,119.26454,54.875061,188.01103,1198.204,767.04126,3963.2664,119.81792,78.642426
B_B5,MX,16.768103,16.89098,19.680504,10.324546,29.394962,107.55394,74.287521,329.99286,16.372374,14.026704
B_B5,SE,96.036934,97.880646,122.88174,59.662807,162.65767,446.91144,325.8576,1091.1956,111.12835,80.688881
B_B5,IL,155.11282,156.75822,161.71965,68.333542,281.98737,2281.29,1381.0751,7674.3267,153.58707,108.66369
B_B5,CA,104.82014,112.20998,123.80197,49.343987,203.80803,782.12054,503.69052,2395.2026,95.032654,69.094437
B_B5,SK,64.543922,66.442612,70.342964,36.00312,95.274208,577.25714,369.28845,1871.1459,72.331116,46.788372
B_B5,IS,156.43704,165.2516,184.71536,76.324097,300.14499,1272.3636,843.70532,3925.2798,164.47539,109.35846
B_B5,KR,130.33331,137.65224,174.36618,76.368301,271.32352,218.53615,238.38048,100,128.17146,105.70006
B_B5,EE,65.622681,66.132629,80.69944,42.65448,102.13615,354.99164,248.38593,939.95715,79.883926,55.812847
B_B5,SI,110.2247,115.07465,125.89299,55.728878,208.93419,935.51971,625.39044,2996.2139,112.51422,79.966766
B_B5,BG,17.650389,18.12995,19.300665,13.333356,27.912107,26.248081,30.500366,15.506721,22.749128,15.280313
B_B5,CO,20.502613,20.681044,24.059452,15.814136,27.536148,15.329211,23.885265,38.552742,18.951212,19.006784
B_B5,NL,112.55239,119.24727,142.3405,62.489132,207.74268,496.53671,360.33743,1215.2299,120.15283,83.71653
B_B5,NZ,81.871323,85.843887,98.310387,42.010548,184.7047,546.10938,385.06552,1636.6415,74.62635,62.993015
B_B5,FI,87.349976,87.927231,107.02666,54.315887,137.21054,569.30731,384.4501,1612.3053,105.20531,72.725151
B_B5,LU,48.85854,49.205872,59.757179,35.012363,71.128113,139.00888,114.28837,259.63422,58.65662,43.320004
B_B5,ES,65.301079,67.157349,79.931648,40.323959,113.9436,304.66058,227.62453,793.60223,72.729454,53.95657
B_B5,CL,19.71833,19.983023,24.005671,14.302987,31.220007,24.980635,30.34833,49.822269,18.298403,17.926006
B_B5,IT,82.876633,86.97258,98.749802,46.524704,136.33134,489.77792,331.08908,1417.5775,89.124779,60.478535
B_B5,HU,106.74766,111.55417,126.66653,56.67271,235.55151,696.77606,512.4696,2085.1816,107.5897,84.25589
B_B5,BE,125.23634,134.31604,158.23566,65.992958,234.7751,536.69751,383.28586,1364.1395,123.85165,87.869705
B_B5,CH,77.398125,76.971649,99.801743,53.496395,100,356.12534,240.72636,807.96368,101.36144,67.428101
B_B5,CY,25.108547,25.833351,31.098591,17.911335,46.402084,52.81369,52.434753,23.626163,35.773254,22.118782
B_B5,FR,134.50592,146.07454,171.9032,69.81765,257.42572,461.62933,349.97427,1006.0215,131.50279,92.418121
B_B5,IE,89.96669,96.654892,106.49277,46.957592,152.06302,507.96381,341.03177,1486.3252,90.670845,60.236435
B_B5,PT,105.90961,114.76249,137.03319,58.117332,186.88782,293.65384,223.42735,483.51532,110.54991,73.449265
B_B5,MT,33.824528,34.650768,40.071468,25.604654,57.111988,67.7948,59.014008,33.590302,49.566383,28.832979
B_B5,DE,81.250412,81.598404,102.29219,53.449753,125.45272,383.9147,274.11151,960.78674,96.61071,69.932625
B_B5,LV,57.2458,57.680321,57.208618,29.945942,81.741379,752.22241,467.35901,2579.1301,66.424248,41.155895
B_B5,CN,57.617241,60.83152,76.417046,33.738091,108.64053,100,103.0694,90.300606,58.105354,44.433178
B_B5,EL,68.162216,69.826859,80.943108,40.536015,111.23875,445.85321,302.70544,1308.6102,77.484413,53.831821
B_B5,UK,128.8546,140.75583,159.50462,62.790928,243.35596,609.14117,425.81635,1636.5355,123.13123,83.359245
B_B5,RO,39.604313,40.23209,41.52702,24.631317,57.019825,302.58505,202.39996,1005.3628,42.798508,31.278811
B_B5,HR,35.887657,37.33326,45.353092,24.944042,58.797188,79.715469,69.101479,35.093506,52.253971,29.673042
B_C1,PL,65.092026,63.539059,78.428993,46.048782,110.52171,,56.518021,41.730534,77.098633,118.30509
B_C1,US,100.67022,98.154274,130.59219,65.326805,209.04541,,105.08316,57.828827,100,231.1331
B_C1,PT,81.031616,79.280296,102.51862,59.096466,108.66338,,76.878464,48.765423,113.42711,158.40642
B_C1,SK,72.462563,70.941299,85.674637,51.882133,102.53165,,40.044785,25.192425,66.658943,124.44156
B_C1,CL,62.748867,57.667721,72.019516,33.946625,117.3313,,42.251209,32.976597,101.68797,364.2677
B_C1,HR,70.107338,68.756004,87.505379,50.521992,87.850868,,41.644806,23.741879,32.017975,96.833145
B_C1,CR,65.019814,59.022694,68.622383,32.92881,111.05898,,32.780453,31.54471,125.29429,480.05228
B_C1,JP,116.36069,110.73157,141.40878,69.794388,250.93372,,100,70.084198,152.64938,469.53619
B_C1,TR,45.989204,44.886532,54.678493,31.965935,63.170185,,34.527184,23.87125,59.14407,87.413055
B_C1,SI,81.389153,79.556664,98.404793,58.537136,98.412476,,46.426975,25.765965,80.091103,140.15605
B_C1,UK,85.135101,84.435959,106.99657,60.948185,121.60322,,83.462219,41.963795,69.984779,134.34286
B_C1,LU,76.531487,75.136932,97.538353,57.077946,102.65768,,65.230087,42.888313,100.29905,153.1068
B_C1,IL,76.881371,72.792847,101.84389,49.73349,197.08884,,90.414261,54.501392,92.511528,202.79947
B_C1,LT,85.365631,83.041519,105.4523,59.929096,158.55484,,130.10669,88.092232,170.67091,178.25125
B_C1,KR,174.93941,163.0226,219.22237,101.54062,359.41785,,151.57625,100,222.30347,700.4516
B_C1,DK,98.54335,96.694061,128.74872,72.885918,109.08407,,64.303108,33.952072,89.296036,177.12782
B_C1,IS,91.263115,87.6017,112.73385,59.48653,131.97253,,50.146423,40.354218,130.09778,237.17136
B_C1,SE,113.12471,110.50029,142.33415,81.593925,190.22343,,155.02158,99.687798,189.75819,217.91139
B_C1,FR,81.815613,80.383667,101.79155,58.740051,127.48636,,94.52504,52.854706,114.00727,152.01724
B_C1,FI,112.89941,109.86082,143.22417,80.534363,190.79886,,114.38667,83.251717,142.48775,210.05641
B_C1,HU,78.260895,76.326591,93.330673,54.340382,148.22852,,83.404129,58.578545,95.835579,134.25256
B_C1,EL,51.861561,51.499668,62.411736,37.570267,74.315758,,56.07122,19.632328,42.76857,71.199966
B_C1,CH,81.338631,79.841431,90.934624,55.171776,100,,42.044556,27.82869,62.366634,147.0383
B_C1,NL,91.257851,90.240211,117.65014,68.308075,117.30224,,86.462021,42.168667,88.493835,152.38829
B_C1,CZ,79.879662,78.679329,96.080276,57.961315,101.54748,,57.960514,21.216612,60.999645,119.44689
B_C1,AT,75.000069,73.637817,92.959808,54.640335,87.228477,,61.985661,25.197718,52.18652,100
B_C1,ES,81.684525,79.623817,100.32156,58.796177,119.96834,,85.477081,56.825752,137.41528,170.59796
B_C1,CY,66.465958,65.276062,79.758896,48.003082,103.97005,,69.853569,45.254471,53.320877,86.837921
B_C1,BE,84.174683,82.944832,108.62484,63.364388,96.574478,,64.410118,30.99382,51.620861,124.45296
B_C1,MX,68.02523,63.383965,85.186638,39.461918,139.65662,,58.833267,38.8592,86.636238,273.36713
B_C1,CN,,,,,,,,,,
B_C1,IN,,,,,,,,,,
B_C1,LV,66.724785,65.031105,79.31398,47.120487,101.89613,,54.741909,39.091942,108.13416,143.68079
B_C1,EE,88.858986,86.692604,109.5931,62.936489,169.49257,,115.02551,76.240631,129.06313,159.95926
B_C1,CO,52.695347,47.834976,55.615051,26.687174,90.007813,,26.566936,25.56543,101.54483,389.05862
B_C1,IE,107.46117,104.64431,132.23596,73.827423,171.10828,,71.605957,49.29142,76.39019,171.83383
B_C1,AU,69.078705,64.715355,89.374466,41.146385,146.84534,,65.000252,40.715408,78.457001,228.57655
B_C1,DE,80.012115,78.655029,99.822472,58.161873,108.17127,,53.206799,31.204449,47.110687,116.51294
B_C1,MT,96.038643,95.228256,121.87556,70.954697,99.890266,,77.257896,20.420156,58.185055,136.69168
B_C1,NZ,78.197281,72.010475,90.941826,42.749924,148.30519,,54.836319,41.616287,122.76833,433.58542
B_C1,NO,80.824226,78.643295,103.04575,57.852463,121.53361,,70.645164,50.589256,134.59128,176.02754
B_C1,BG,57.142475,56.280823,67.628433,40.857838,94.646881,,55.950462,29.31497,42.515369,77.943283
B_C1,IT,66.032372,64.906784,82.525352,49.333626,69.337769,,49.267376,19.905373,50.290108,99.086555
B_C1,RO,67.553055,66.026649,81.489746,46.972511,159.96039,,132.64095,95.173691,101.49368,99.281532
B_C1,CA,100.64149,94.669365,133.34578,61.12326,219.44452,,100.45053,60.69315,103.8924,279.39996
B_C2,IN,,,,,,,,,,
B_C2,SK,80.427101,77.861191,85.77858,34.615936,203.52826,,45.760952,42.559402,292.00803,82.801544
B_C2,LU,79.26815,83.99482,87.231743,34.896122,162.73778,,40.866589,36.67852,263.63995,86.219177
B_C2,CA,60.627636,55.17028,74.005379,34.211342,89.436508,,54.703831,69.356201,105.33414,67.239265
B_C2,MX,112.29884,102.98899,145.93369,72.186592,209.17842,,119.72007,84.266747,166.1398,131.01184
B_C2,DE,145.33574,144.91495,168.63051,61.897129,432.25034,,77.722755,89.594765,509.26028,152.02057
B_C2,TR,32.661671,34.567711,37.228188,15.425209,67.487785,,19.905111,18.598995,74.925102,37.30801
B_C2,CH,117.30804,121.70008,134.65454,46.92976,100,,43.806961,17.967978,254.32051,127.39658
B_C2,NO,107.98661,102.40391,116.85257,43.252308,307.03159,,66.703423,66.948578,456.9726,109.06921
B_C2,US,50.489925,45.597187,62.94841,22.588438,152.82292,,27.633198,30.086287,100,50.903248
B_C2,UK,108.60275,121.84827,130.85539,52.294678,103.33218,,71.798241,63.875572,242.64816,130.72482
B_C2,IL,46.50399,41.990601,53.135414,22.627151,50.763931,,34.420681,36.775913,92.669479,48.924828
B_C2,HU,111.91089,111.88449,113.11645,45.476437,331.38861,,69.322136,69.748909,473.83551,117.71343
B_C2,EE,83.528214,83.867241,92.218575,38.975533,119.64651,,32.005432,21.740778,193.13033,91.972191
B_C2,HR,52.40229,50.535713,56.727589,22.025105,91.131462,,28.587294,18.618998,172.22876,54.978542
B_C2,CN,,,,,,,,,,
B_C2,SE,92.972,88.774231,106.91761,39.795685,275.05872,,56.734165,59.187401,326.63364,95.334686
B_C2,KR,198.40788,177.08844,227.35498,79.914909,698.75452,,98.394821,100,614.70593,189.98065
B_C2,RO,125.08527,116.2616,129.26413,51.473259,335.4938,,82.321449,71.558784,481.81815,122.97544
B_C2,CO,,,,,,,,,,
B_C2,JP,235.3082,209.95607,275.06342,89.264824,699.81635,,100,111.34132,665.19739,223.96826
B_C2,IT,104.57951,107.05412,114.68501,43.843758,275.68021,,56.954659,57.220898,371.11795,111.98547
B_C2,NZ,67.917084,61.086563,74.952866,30.408142,61.120354,,44.767506,41.723728,144.00539,69.518188
B_C2,SI,123.10689,117.54885,128.91115,49.557365,401.79099,,80.294617,84.829369,561.87256,120.79677
B_C2,CR,,,,,,,,,,
B_C2,DK,122.18492,118.43075,153.8615,58.013035,304.21249,,72.891617,75.751953,298.92548,125.1106
B_C2,PL,46.480309,49.08205,52.50362,22.381254,83.51619,,22.677841,20.320776,105.32024,52.538696
B_C2,LV,122.46079,111.94823,119.48063,48.632889,415.68921,,89.410881,88.76403,594.22046,118.60758
B_C2,MT,63.442505,71.141907,69.706657,29.996859,110.68444,,33.444565,29.357971,146.46129,75.384941
B_C2,FI,126.52826,116.4921,143.6582,53.154442,352.97256,,74.393158,74.191025,517.10065,119.25119
B_C2,IE,54.053566,55.47905,59.125591,22.569021,126.46072,,31.023371,26.949945,180.52327,58.155861
B_C2,ES,98.42527,97.634735,107.03578,41.236916,266.44281,,61.889954,59.501534,383.72955,101.99328
B_C2,AU,74.788322,68.588181,97.188316,48.074528,139.30779,,79.730682,56.119621,110.6451,87.250732
B_C2,NL,89.534973,103.54505,110.18655,42.619713,138.35809,,28.695402,29.503405,132.724,105.40659
B_C2,FR,114.10505,112.59101,134.97246,49.339886,382.10767,,68.683174,82.060837,368.3786,120.24698
B_C2,CZ,98.582748,95.220627,113.95081,43.580891,267.91199,,53.660301,56.625751,312.48517,100.097
B_C2,BE,69.22036,76.583267,83.660133,33.616108,119.5041,,28.712976,28.459084,117.07197,80.160141
B_C2,EL,109.01854,108.58649,114.15303,44.270496,336.62033,,62.214333,68.108551,487.81091,113.14738
B_C2,IS,32.654305,36.083782,42.050117,16.04253,43.300934,,14.55959,11.97579,35.938068,39.626541
B_C2,AT,101.15763,98.74247,122.05424,45.476437,244.83644,,52.905533,54.225681,305.80515,100
B_C2,CL,145.96304,133.86234,189.68071,93.826202,271.88452,,155.60896,109.52767,215.94409,170.28571
B_C2,BG,53.776302,54.184795,59.012184,25.004286,70.770493,,26.248896,15.957556,114.07494,60.800087
B_C2,LT,64.658363,63.433315,77.62307,31.958088,131.58066,,32.702209,30.203188,108.94498,71.108315
B_C2,CY,40.671803,45.044155,43.294525,17.336594,48.482819,,14.686339,8.2879562,107.09391,46.196842
B_C2,PT,81.093964,77.60331,84.116341,33.552414,259.75513,,53.960205,56.56628,359.33878,79.593788
B_C3,PL,80.95929,84.045677,78.305466,43.969418,62.671604,131.07416,63.299671,44.491898,161.17633,81.516579
B_C3,DE,100.4116,104.70611,124.73701,53.580891,100.45237,1981.0496,136.0246,97.439232,289.79849,101.78278
B_C3,MX,67.012711,67.084785,64.322357,27.881512,87.330635,60.946594,76.61731,57.700665,168.38527,66.571564
B_C3,SK,102.53759,105.09843,95.585609,50.164787,129.24306,250.64839,149.12296,102.26546,440.63321,98.992676
B_C3,CN,21.526875,20.779621,21.129042,7.747858,26.50141,100,37.361111,24.399153,118.54027,17.49
B_C3,ES,77.328758,80.030975,79.210457,42.140202,73.025108,299.1185,65.274582,48.442451,124.3561,77.983978
B_C3,MT,73.645927,78.655754,84.074989,37.059319,80.216965,566.03125,76.06868,57.788498,140.4268,75.178688
B_C3,LU,108.32922,111.05753,181.91927,58.662739,103.41534,3891.7429,161.31044,124.48949,285.61795,110.88804
B_C3,HR,92.065552,94.2323,84.061676,50.402397,46.904125,117.2653,51.668667,36.619427,143.56351,91.85939
B_C3,KR,106.65108,105.40506,156.38692,50.937336,114.81158,1888.4364,136.21002,100,254.5116,110.24738
B_C3,IE,61.332989,63.790962,82.870056,30.807297,70.333946,1179.8771,76.41964,62.280663,126.18535,63.682255
B_C3,AT,98.644447,102.79667,124.54565,53.002548,103.2548,2020.1312,137.16261,98.674187,286.1712,100
B_C3,EL,42.199135,43.976101,40.593243,22.138527,43.153919,70.506653,30.050224,26.177305,35.465008,42.771061
B_C3,PT,75.816803,77.249916,72.302635,39.05714,80.935951,213.11716,70.027283,55.180599,136.4996,77.618729
B_C3,NZ,35.578373,35.445908,44.089981,17.148331,44.338699,261.5592,37.619873,29.185617,56.374229,38.033325
B_C3,IL,61.734577,62.755188,85.451324,27.535639,61.822914,1063.2678,69.248352,55.591221,118.32748,64.122627
B_C3,BE,102.84026,111.13174,122.38882,55.970383,99.959869,1290.3574,115.24995,86.1959,245.93857,107.28066
B_C3,IN,5.9608269,5.7505069,5.1543317,2.0565999,7.6770811,14.802698,10.386685,6.7515421,34.158188,4.7094007
B_C3,NO,80.049095,78.696938,85.715851,43.459549,63.55817,662.61987,64.954414,45.836815,110.71109,82.145065
B_C3,BG,71.52681,72.481117,68.081673,38.578163,68.55204,99.590981,67.359352,45.988491,170.68619,71.675369
B_C3,US,60.350372,61.196262,81.037033,27.508551,64.278267,856.13403,64.700752,52.098663,100,63.934731
B_C3,CR,3.8809667,3.7658367,4.2269907,1.4487039,4.514473,26.990431,6.591177,4.3875217,20.211176,3.2203681
B_C3,LV,96.321632,98.433334,95.564484,52.925682,91.809242,225.22766,80.628426,59.614532,164.5321,98.927292
B_C3,CZ,81.154243,86.371117,88.352089,39.726875,103.70712,284.7771,116.40462,79.078773,327.15045,76.960159
B_C3,NL,110.72029,124.1069,141.87036,60.373444,89.262932,1866.484,114.29429,87.32856,222.22942,116.15243
B_C3,CL,69.338234,70.184296,72.118668,31.832281,91.269508,21.772142,62.165257,51.751556,76.677299,75.208748
B_C3,TR,35.973366,35.459225,35.914944,18.230572,46.926716,66.546425,42.740623,30.304197,97.17894,36.81316
B_C3,CA,63.215908,63.456669,74.452309,28.655361,76.685532,443.47653,68.129318,53.045612,116.13661,66.236435
B_C3,FR,85.710976,93.136475,102.1739,47.069065,71.737114,1016.0884,78.439346,59.039333,137.73882,89.368561
B_C3,IT,85.548279,92.195343,91.864906,47.928574,57.268559,394.39005,61.207798,43.195332,139.62238,86.45961
B_C3,CH,124.29556,123.21586,228.93758,60.976601,100,4118.9541,175.18376,128.578,321.32034,128.82967
B_C3,CY,87.79586,91.495239,84.039391,41.882908,94.602081,512.21191,74.608269,69.989632,95.671844,90.050339
B_C3,UK,92.574936,99.906479,103.48306,52.274605,73.825981,846.21667,65.92955,52.590744,88.057106,97.71698
B_C3,CO,1.7888232,1.7265809,1.5719646,.62032837,2.2890484,4.960701,3.1103916,2.0256801,10.187145,1.4175485
B_C3,AU,46.176247,46.451664,54.200401,21.640026,57.631695,244.44891,45.531609,36.509567,61.993858,49.887325
B_C3,JP,84.344421,84.645905,118.63773,38.874268,88.323967,1426.9591,100,77.147751,179.49591,87.175331
B_C3,EE,108.83432,115.93791,104.96302,50.254025,127.73333,538.62592,127.45082,100.66882,294.38126,109.87689
B_C3,RO,81.183807,82.590874,73.80088,39.97517,100.20316,78.570183,88.482254,69.109131,194.11551,83.083893
B_C3,DK,113.64131,113.6595,165.87454,63.476337,149.07217,3391.7854,212.37956,140.96936,398.47238,118.93952
B_C3,IS,71.286804,69.761963,75.41156,38.26041,53.092495,496.94952,49.614483,35.808949,74.470985,69.111305
B_C3,HU,99.891304,101.78102,94.077759,50.432537,118.2103,241.65083,130.08821,89.706871,365.74619,97.392426
B_C3,LT,102.98021,105.20079,96.225594,52.842712,103.32348,232.64212,95.068314,73.525848,210.83435,102.62825
B_C3,FI,82.293945,82.609703,104.03714,43.827454,83.901947,2027.9915,117.07941,85.289253,228.92871,83.220787
B_C3,SE,90.504204,92.59906,116.56084,49.047367,88.354477,2176.8188,124.31761,90.284477,243.84743,93.073647
B_C3,SI,106.73219,110.37658,108.7353,56.981636,102.88885,544.54156,118.25401,81.435623,313.16479,106.29481
B_C4,MX,,,,,.17152677,,.043701716,,,
B_C4,IT,61.912277,62.926285,77.079903,43.817009,95.569191,117.4631,84.493393,66.28318,1512.5944,60.217289
B_C4,BG,51.959221,51.343483,54.653988,33.73148,47.875011,,70.960159,31.230677,1208.6244,53.470196
B_C4,HR,58.50782,58.026134,68.642792,40.620914,59.03397,108.33002,70.188652,52.003029,1835.8347,58.489841
B_C4,LU,89.049835,89.833191,121.46341,70.770119,89.840889,670.88623,128.73422,135.34418,3136.2083,94.876671
B_C4,NO,105.32044,107.32172,141.36044,77.624977,160.78662,773.31549,143.36844,135.16095,2885.843,104.11447
B_C4,NZ,104.98076,107.43262,147.03665,81.767235,154.90152,779.51953,117.10983,132.94997,4925.5947,104.56833
B_C4,MT,58.837944,58.959454,75.224312,44.159851,60.284222,322.82623,75.009499,75.511604,2507.1182,60.145138
B_C4,SK,57.124428,57.305893,70.658997,41.349796,67.991997,264.3396,73.982811,61.827316,1466.4526,57.55447
B_C4,CA,95.898483,98.475395,131.77577,72.633232,148.59833,638.53918,128.58481,122.07542,2454.5486,97.502136
B_C4,LT,78.329666,78.111153,97.604988,57.019375,80.887077,411.43018,100.19919,85.062729,2133.1951,80.184441
B_C4,IE,114.53254,115.26797,145.96329,81.81356,160.56796,605.65717,140.71843,120.26391,2262.5847,111.55283
B_C4,CH,101.70835,101.77937,135.12764,78.768761,100,696.26056,133.56769,136.20015,2952.1951,105.65241
B_C4,PL,62.695461,63.43499,76.028175,42.80019,96.926697,166.73604,81.415077,58.082954,1349.4978,60.652992
B_C4,FR,97.281853,100.14138,128.04407,67.689278,198.64499,550.85785,125.04918,103.12953,1025.2463,89.253716
B_C4,SI,83.315643,84.54306,106.14451,58.784039,128.37689,423.96872,108.87626,89.21096,1993.9293,80.618973
B_C4,CY,60.385326,60.351074,74.432083,44.521805,58.720596,244.507,86.649651,65.661041,1182.5529,63.459702
B_C4,FI,104.65158,104.81705,138.97765,80.208389,113.79187,794.83856,132.64935,135.21262,2576.948,106.9247
B_C4,CO,,,,,1.4984678,,,,,
B_C4,PT,90.93541,93.114334,116.91293,63.045685,163.58301,475.96716,119.69594,99.254471,2482.6638,85.432831
B_C4,CN,32.477402,34.50322,45.902344,26.425781,74.411369,100,54.575752,34.797058,,31.093058
B_C4,DK,102.25173,102.59043,136.52728,78.497391,112.61121,752.51367,133.56174,133.80983,2495.2568,104.94
B_C4,US,81.746384,84.610527,113.84962,62.68224,145.4883,590.65082,117.84856,100.58828,100,82.72036
B_C4,AU,95.414528,98.046471,137.46744,77.052856,139.88869,645.85144,126.39881,124.57868,2542.0693,98.575851
B_C4,LV,62.734318,62.414337,78.549896,46.529034,59.608253,354.92581,78.249039,71.465721,1796.1522,64.758484
B_C4,UK,107.72877,110.68849,141.82045,75.792847,204.52892,595.91797,147.79843,119.2117,1468.6514,102.02671
B_C4,RO,51.4771,51.065006,58.370129,35.627026,52.000259,155.74649,64.78685,43.834808,1389.7854,51.460495
B_C4,IS,108.63978,112.00295,149.77338,79.879486,200.26408,694.32849,144.24457,134.57239,4054.9778,103.18723
B_C4,TR,34.785358,36.040623,36.898346,20.008255,88.532425,,59.736908,.6224156,,31.291462
B_C4,HU,84.695488,85.927811,101.81069,55.601398,139.10504,224.64362,111.2774,71.973656,2247.3411,80.381882
B_C4,CZ,80.234619,80.899338,102.37074,58.163494,104.71485,420.59659,103.07144,93.038078,2491.2356,80.151367
B_C4,NL,104.41878,106.83135,141.31197,77.695755,165.73615,694.79352,148.97934,137.46716,2412.5786,103.90052
B_C4,DE,83.467163,83.708076,110.89226,64.122231,94.514977,615.41333,105.34634,108.82879,1985.368,84.945221
B_C4,BE,92.796768,95.726768,123.61427,65.993828,178.65018,547.47156,131.86333,110.17332,1634.7404,88.554199
B_C4,ES,67.128838,67.50605,86.394035,49.818558,85.004433,353.45248,84.372635,78.536461,1520.3865,66.507721
B_C4,EE,86.1185,86.244415,110.88459,64.522598,92.471184,542.68616,114.44263,102.957,1993.4769,88.837463
B_C4,CR,48.796787,49.105122,63.078392,39.584328,42.569435,214.82269,48.344006,65.351593,3555.7056,49.700287
B_C4,CL,41.167385,41.818878,59.429012,36.184021,44.034283,359.13861,54.518829,57.093365,224.99988,44.426746
B_C4,IL,42.799274,44.387623,65.961357,38.95797,73.109238,417.85751,66.216103,54.057167,,45.731312
B_C4,SE,96.432205,97.364143,128.62729,72.876053,119.822,666.20825,130.75758,126.68874,2702.3276,98.397003
B_C4,AT,103.73901,105.71626,137.23161,75.014847,168.97968,725.44647,135.42548,123.62756,2403.186,100
B_C4,KR,89.753815,94.355164,127.06979,65.593079,203.85373,474.59329,119.47144,100,1990.0508,84.239441
B_C4,JP,80.362015,81.946747,109.73303,62.25423,108.1515,608.90283,100,106.83329,2665.7048,82.032425
B_C4,EL,50.383068,50.751926,62.381836,36.672421,67.807762,158.7075,67.122421,51.368595,436.98459,49.720585
B_C4,IN,8.292614,8.6777411,12.432014,10.193027,8.5081778,13.698109,20.88373,11.198974,,10.213895
